BusinessGranularity,VehicleType,Brand,Model,CategoryDetail,Year,CurrentListings,CurrentStartingPrice,CurrentMedianPrice,CurrentHighestPrice,GalleryListings,PrivateListings,DistinctCompanies,HistoricalBenchmarkSourceLiquidity,HistoricalBenchmarkSourcePricePressure,LiquidityHistoricalDistinctListings,PricePressureHistoricalDistinctListings,HistoricalDistinctListings,Exit60EligibleListings,PricePressureEligibleListings,MedianObservedDaysToExit,ObservedExitWithin60DaysRate,PriceReductionRate,LiquidityEvidenceConfidence,PricePressureEvidenceConfidence,EvidenceQuality,TurnoverPercentile,RawSupplyScarcityPercentile,CurrentMarketOpportunityPercentile,PricePressureAttractivenessPercentile,EvidencePriorityModifier,TurnoverSignal,CurrentSupplySignal,PricePressureSignal,OpportunityIndexInternal,ConfidenceAdjustedOpportunityIndex,OpportunityPercentile,AcquisitionSignal,AcquisitionReasons,ObservedExitDefinition
CATEGORY_YEAR,Otomobil,Mazda,Carol,0.7 12V,2021,2,5500.0,6500.0,7500.0,2,0,2,CATEGORY_ALL_YEARS,CATEGORY_ALL_YEARS,21.0,21.0,21.0,11.0,15.0,58.5,0.2727272727272727,0.4,LOW,LOW,LOW,7.18,34.06,34.06,11.43,0.93,WEAK,WEAK,WEAK,13.83,12.86,2.12,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Mazda,Carol,0.7 12V,2019,2,7500.0,7500.0,7500.0,2,0,1,CATEGORY_ALL_YEARS,CATEGORY_ALL_YEARS,21.0,21.0,21.0,11.0,15.0,58.5,0.2727272727272727,0.4,LOW,LOW,LOW,7.18,34.06,34.06,11.43,0.93,WEAK,WEAK,WEAK,13.83,12.86,2.12,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Mazda,Carol,0.7 12V,2014,2,4250.0,4525.0,4800.0,1,1,2,CATEGORY_ALL_YEARS,CATEGORY_ALL_YEARS,21.0,21.0,21.0,11.0,15.0,58.5,0.2727272727272727,0.4,LOW,LOW,LOW,7.18,34.06,34.06,11.43,0.93,WEAK,WEAK,WEAK,13.83,12.86,2.12,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Audi,A3,A3 Hatchback,2017,2,11900.0,13200.0,14500.0,2,0,2,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,16.0,16.0,16.0,10.0,12.0,80.0,0.3,0.4166666666666667,LOW,LOW,LOW,8.69,34.06,34.06,8.82,0.93,WEAK,WEAK,WEAK,13.8,12.83,2.01,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Renault,Fluence,1.6,2013,2,5500.0,5700.0,5900.0,2,0,2,CATEGORY_ALL_YEARS,CATEGORY_ALL_YEARS,16.0,16.0,16.0,10.0,12.0,31.0,0.3,0.4166666666666667,LOW,LOW,LOW,8.69,34.06,34.06,8.82,0.93,WEAK,WEAK,WEAK,13.8,12.83,2.01,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",BMW,X6,30d xDrive,2021,2,54900.0,60950.0,67000.0,1,1,2,CATEGORY_ALL_YEARS,CATEGORY_ALL_YEARS,36.0,36.0,36.0,24.0,29.0,69.0,0.2916666666666667,0.41379310344827586,LOW,LOW,LOW,10.48,34.59,34.59,6.24,0.93,WEAK,WEAK,WEAK,14.03,13.05,2.0,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",BMW,X6,30d xDrive,2014,2,20000.0,21000.0,22000.0,1,1,2,CATEGORY_ALL_YEARS,CATEGORY_ALL_YEARS,36.0,36.0,36.0,24.0,29.0,69.0,0.2916666666666667,0.41379310344827586,LOW,LOW,LOW,10.48,34.59,34.59,6.24,0.93,WEAK,WEAK,WEAK,14.03,13.05,2.0,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",BMW,X6,30d xDrive,2009,2,13000.0,16750.0,20500.0,0,2,1,CATEGORY_ALL_YEARS,CATEGORY_ALL_YEARS,36.0,36.0,36.0,24.0,29.0,69.0,0.2916666666666667,0.41379310344827586,LOW,LOW,LOW,10.48,34.59,34.59,6.24,0.93,WEAK,WEAK,WEAK,14.03,13.05,2.0,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",BMW,X6,30d xDrive,2008,2,18399.0,18699.5,19000.0,1,1,2,CATEGORY_ALL_YEARS,CATEGORY_ALL_YEARS,36.0,36.0,36.0,24.0,29.0,69.0,0.2916666666666667,0.41379310344827586,LOW,LOW,LOW,10.48,34.59,34.59,6.24,0.93,WEAK,WEAK,WEAK,14.03,13.05,2.0,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Mazda,2,1.5,2023,14,12900.0,14000.0,16000.0,14,0,6,CATEGORY_YEAR,CATEGORY_YEAR,23.0,23.0,23.0,16.0,22.0,10.0,0.3125,0.3181818181818182,LOW,LOW,LOW,10.31,2.28,2.28,27.28,0.93,WEAK,WEAK,WEAK,13.79,12.82,1.95,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,BMW,3 Serisi,316i,2015,11,9950.0,12500.0,13500.0,3,8,4,CATEGORY_YEAR,CATEGORY_YEAR,27.0,27.0,27.0,10.0,18.0,51.0,0.4,0.5,LOW,LOW,LOW,23.69,3.57,3.57,3.13,0.93,WEAK,WEAK,WEAK,13.5,12.56,1.9,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Mercedes-Benz,E Serisi,E 220 CDI,2010,3,13000.0,14000.0,14900.0,1,2,2,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,25.0,25.0,25.0,13.0,18.0,46.0,0.23076923076923078,0.3333333333333333,LOW,LOW,LOW,4.17,21.69,21.69,23.47,0.93,WEAK,WEAK,WEAK,13.46,12.52,1.86,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Toyota,iQ,1.0 VVT-i,2010,2,7900.0,7900.0,7900.0,2,0,1,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,13.0,13.0,13.0,10.0,11.0,91.0,0.2,0.36363636363636365,LOW,LOW,LOW,2.88,34.06,34.06,17.07,0.93,WEAK,WEAK,WEAK,13.37,12.43,1.82,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,BMW,3 Serisi,318i,2009,3,6200.0,8500.0,9000.0,0,3,1,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,20.0,20.0,20.0,11.0,16.0,180.0,0.09090909090909091,0.3125,LOW,LOW,LOW,0.22,21.69,21.69,29.34,0.93,WEAK,WEAK,WEAK,13.25,12.32,1.77,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",Nissan,Navara,2.3 DCI,2017,9,16000.0,19000.0,26500.0,6,3,7,CATEGORY_YEAR,CATEGORY_YEAR,19.0,19.0,19.0,11.0,14.0,15.0,0.36363636363636365,0.42857142857142855,LOW,LOW,LOW,23.2,4.47,4.47,5.1,0.93,WEAK,WEAK,WEAK,14.02,13.04,1.75,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Nissan,March,1.2,2020,22,7000.0,8500.0,9990.0,13,9,10,CATEGORY_YEAR,CATEGORY_YEAR,59.0,59.0,59.0,37.0,42.0,55.0,0.2972972972972973,0.30952380952380953,MEDIUM,MEDIUM,MEDIUM,8.0,1.11,1.11,29.99,0.97,WEAK,WEAK,WEAK,13.22,12.82,1.73,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,BMW,1 Serisi,116i,2007,2,3900.0,4550.0,5200.0,0,2,1,CATEGORY_YEAR,CATEGORY_NEAR_YEAR,14.0,29.0,29.0,10.0,18.0,88.0,0.3,0.4444444444444444,LOW,LOW,LOW,8.69,34.06,34.06,6.46,0.93,WEAK,WEAK,WEAK,13.1,12.18,1.69,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",Mercedes-Benz,ML,250,2014,6,20000.0,23900.0,27900.0,4,2,5,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,22.0,22.0,22.0,11.0,17.0,39.0,0.2727272727272727,0.29411764705882354,LOW,LOW,LOW,7.85,8.07,8.07,27.45,0.93,WEAK,WEAK,WEAK,13.77,12.81,1.66,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,BMW,3 Serisi,316i,2014,4,11999.0,13025.0,17000.0,2,2,3,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,48.0,48.0,48.0,22.0,29.0,68.0,0.3181818181818182,0.3793103448275862,LOW,LOW,LOW,10.83,15.6,15.6,15.1,0.93,WEAK,WEAK,WEAK,13.07,12.16,1.64,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Nissan,Note,1.2,2022,7,11999.0,13600.0,15900.0,6,1,7,CATEGORY_YEAR,CATEGORY_YEAR,20.0,20.0,20.0,14.0,17.0,70.0,0.14285714285714285,0.29411764705882354,LOW,LOW,LOW,1.02,7.59,7.59,36.08,0.93,WEAK,WEAK,WEAK,12.85,11.95,1.6,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",Mercedes-Benz,ML,250,2012,2,21500.0,22250.0,23000.0,1,1,2,CATEGORY_ALL_YEARS,CATEGORY_ALL_YEARS,29.0,29.0,29.0,13.0,20.0,40.0,0.23076923076923078,0.35,LOW,LOW,LOW,3.65,34.59,34.59,16.59,0.93,WEAK,WEAK,WEAK,13.72,12.76,1.56,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,BMW,5 Serisi,520d M Sport,2022,3,36000.0,36500.0,37000.0,3,0,3,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,16.0,16.0,16.0,11.0,13.0,53.0,0.2727272727272727,0.38461538461538464,LOW,LOW,LOW,7.18,21.69,21.69,14.46,0.93,WEAK,WEAK,WEAK,12.27,11.41,1.56,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,BMW,5 Serisi,523 d xDrive,2021,11,25000.0,31900.0,39500.0,6,5,7,CATEGORY_YEAR,CATEGORY_YEAR,25.0,25.0,25.0,12.0,16.0,45.0,0.3333333333333333,0.375,LOW,LOW,LOW,12.99,3.57,3.57,15.7,0.93,WEAK,WEAK,WEAK,11.92,11.09,1.51,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Volkswagen,Scirocco,1.4 TSI,2010,2,7000.0,7650.0,8300.0,0,2,1,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,16.0,16.0,16.0,10.0,13.0,17.0,0.3,0.5384615384615384,LOW,LOW,LOW,8.69,34.06,34.06,2.3,0.93,WEAK,WEAK,WEAK,11.85,11.02,1.47,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",BMW,X2,2.0 S Drive,2019,4,18500.0,20500.0,22990.0,2,2,3,MODEL_YEAR,MODEL_YEAR,31.0,31.0,31.0,18.0,22.0,23.5,0.2777777777777778,0.3181818181818182,LOW,LOW,LOW,8.72,14.67,14.67,20.59,0.93,WEAK,WEAK,WEAK,13.47,12.53,1.46,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,BMW,3 Serisi,320d,2022,4,26200.0,28445.0,30500.0,2,2,3,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,16.0,16.0,16.0,10.0,13.0,58.0,0.3,0.38461538461538464,LOW,LOW,LOW,8.69,15.6,15.6,14.46,0.93,WEAK,WEAK,WEAK,11.8,10.97,1.41,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,BMW,3 Serisi,320d,2020,3,25900.0,26000.0,28999.0,1,2,2,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,27.0,27.0,27.0,15.0,18.0,77.5,0.13333333333333333,0.3333333333333333,LOW,LOW,LOW,0.84,21.69,21.69,23.47,0.93,WEAK,WEAK,WEAK,11.8,10.97,1.41,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",Mercedes-Benz,ML,250,2015,4,23000.0,27500.0,29900.0,1,3,2,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,21.0,21.0,21.0,11.0,16.0,39.0,0.2727272727272727,0.3125,LOW,LOW,LOW,7.85,14.67,14.67,21.88,0.93,WEAK,WEAK,WEAK,13.42,12.48,1.36,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Toyota,Auris,1.5,2009,4,5500.0,6650.0,7250.0,3,1,4,CATEGORY_YEAR,CATEGORY_YEAR,15.0,15.0,15.0,10.0,12.0,97.0,0.2,0.3333333333333333,LOW,LOW,LOW,2.88,15.6,15.6,23.47,0.93,WEAK,WEAK,WEAK,11.6,10.79,1.34,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,BMW,Z Serisi,Z3,2001,3,9999.0,13500.0,15000.0,3,0,3,MODEL_ALL_YEARS,CATEGORY_ALL_YEARS,31.0,12.0,31.0,18.0,10.0,41.5,0.2777777777777778,0.4,LOW,LOW,LOW,7.52,21.69,21.69,11.43,0.93,WEAK,WEAK,WEAK,11.53,10.72,1.3,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",Nissan,Navara,2.3 DCI,2018,9,16500.0,19000.0,27500.0,8,1,8,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,40.0,40.0,40.0,23.0,28.0,44.5,0.30434782608695654,0.32142857142857145,LOW,LOW,LOW,12.96,4.47,4.47,19.83,0.93,WEAK,WEAK,WEAK,13.32,12.39,1.27,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,BMW,3 Serisi,320i,2005,5,5000.0,6750.0,7250.0,0,5,1,CATEGORY_ALL_YEARS,CATEGORY_NEAR_YEAR,171.0,15.0,171.0,74.0,11.0,34.5,0.33783783783783783,0.45454545454545453,MEDIUM,LOW,LOW,14.81,11.97,11.97,5.58,0.93,WEAK,WEAK,WEAK,11.47,10.67,1.25,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,BMW,1 Serisi,120d,2008,2,5800.0,6400.0,7000.0,1,1,2,MODEL_YEAR,MODEL_YEAR,31.0,31.0,31.0,17.0,24.0,41.0,0.29411764705882354,0.5416666666666666,LOW,LOW,LOW,7.93,34.06,34.06,2.23,0.93,WEAK,WEAK,WEAK,11.45,10.65,1.21,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",Mercedes-Benz,GLA,180 / AMG,2024,3,36800.0,40800.0,41800.0,2,1,2,CATEGORY_ALL_YEARS,CATEGORY_NEAR_YEAR,58.0,15.0,58.0,26.0,12.0,20.0,0.2692307692307692,0.3333333333333333,LOW,LOW,LOW,6.97,21.91,21.91,18.11,0.93,WEAK,WEAK,WEAK,13.3,12.37,1.17,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Mazda,Carol,0.7 12V,2020,3,7500.0,7900.0,7990.0,3,0,3,CATEGORY_ALL_YEARS,CATEGORY_ALL_YEARS,21.0,21.0,21.0,11.0,15.0,58.5,0.2727272727272727,0.4,LOW,LOW,LOW,7.18,21.69,21.69,11.43,0.93,WEAK,WEAK,WEAK,11.36,10.56,1.17,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,BMW,3 Serisi,320d xDrive,2023,10,28900.0,35500.0,40000.0,9,1,9,CATEGORY_NEAR_YEAR,CATEGORY_YEAR,27.0,13.0,27.0,18.0,10.0,57.5,0.1111111111111111,0.3,LOW,LOW,LOW,0.78,4.14,4.14,33.2,0.93,WEAK,WEAK,WEAK,11.18,10.4,1.12,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Audi,A1,1.0,2022,3,19300.0,21750.0,22000.0,3,0,3,CATEGORY_ALL_YEARS,CATEGORY_NEAR_YEAR,38.0,14.0,38.0,21.0,10.0,32.5,0.3333333333333333,0.6,LOW,LOW,LOW,12.99,21.69,21.69,0.51,0.93,WEAK,WEAK,WEAK,10.99,10.22,1.08,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",Mercedes-Benz,GLA,180 / AMG,2021,3,30000.0,32000.0,32000.0,1,2,2,CATEGORY_ALL_YEARS,CATEGORY_ALL_YEARS,58.0,58.0,58.0,26.0,40.0,20.0,0.2692307692307692,0.35,LOW,MEDIUM,LOW,6.97,21.91,21.91,16.59,0.93,WEAK,WEAK,WEAK,12.84,11.94,1.07,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,BMW,3 Serisi,318i,2017,5,13000.0,14000.0,16500.0,1,4,2,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,32.0,32.0,32.0,12.0,19.0,106.5,0.08333333333333333,0.3157894736842105,LOW,LOW,LOW,0.15,11.97,11.97,28.1,0.93,WEAK,WEAK,WEAK,10.9,10.14,1.04,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,BMW,3 Serisi,330e,2019,3,19900.0,19900.0,23500.0,3,0,3,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,30.0,30.0,30.0,13.0,18.0,55.0,0.23076923076923078,0.3888888888888889,LOW,LOW,LOW,4.17,21.69,21.69,13.49,0.93,WEAK,WEAK,WEAK,10.47,9.74,0.99,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",Mercedes-Benz,GLA,180 / AMG,2016,5,15900.0,18250.0,19500.0,2,3,3,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,24.0,24.0,24.0,11.0,16.0,11.5,0.2727272727272727,0.3125,LOW,LOW,LOW,7.85,10.52,10.52,21.88,0.93,WEAK,WEAK,WEAK,12.59,11.71,0.97,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,BMW,3 Serisi,318i,2008,7,5000.0,7500.0,10000.0,2,5,3,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,26.0,26.0,26.0,14.0,19.0,64.0,0.14285714285714285,0.3157894736842105,LOW,LOW,LOW,1.02,7.59,7.59,28.1,0.93,WEAK,WEAK,WEAK,10.46,9.73,0.95,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Volkswagen,Golf,1.5 eTSI,2021,6,19000.0,21500.0,23500.0,6,0,4,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,26.0,26.0,26.0,12.0,14.0,42.5,0.25,0.35714285714285715,LOW,LOW,LOW,5.43,9.3,9.3,18.58,0.93,WEAK,WEAK,WEAK,10.15,9.44,0.91,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",Ford,Ranger,2.0 EcoBlue,2022,2,26999.0,35499.5,44000.0,1,1,2,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,16.0,16.0,16.0,11.0,14.0,160.5,0.0,0.35714285714285715,LOW,LOW,LOW,0.24,34.59,34.59,15.44,0.93,WEAK,WEAK,WEAK,11.67,10.85,0.88,CAUTION,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
